%Freq (Hz)	Omega
9.637500e+02	2.087660e-04
9.640000e+02	2.090370e-04
9.642500e+02	2.093082e-04
9.645000e+02	2.095796e-04
9.647500e+02	2.098514e-04
9.650000e+02	2.101234e-04
9.652500e+02	2.103957e-04
9.655000e+02	2.106684e-04
9.657500e+02	2.109412e-04
9.660000e+02	2.112144e-04
9.662500e+02	2.114879e-04
9.665000e+02	2.117616e-04
9.667500e+02	2.120356e-04
9.670000e+02	2.123099e-04
9.672500e+02	2.125845e-04
9.675000e+02	2.128594e-04
9.677500e+02	2.131345e-04
9.680000e+02	2.134100e-04
9.682500e+02	2.136857e-04
9.685000e+02	2.139617e-04
9.687500e+02	2.142380e-04
9.690000e+02	2.145146e-04
9.692500e+02	2.147914e-04
9.695000e+02	2.150686e-04
9.697500e+02	2.153460e-04
9.700000e+02	2.156237e-04
9.702500e+02	2.159017e-04
9.705000e+02	2.161800e-04
9.707500e+02	2.164586e-04
9.710000e+02	2.167375e-04
9.712500e+02	2.170167e-04
9.715000e+02	2.172961e-04
9.717500e+02	2.175758e-04
9.720000e+02	2.178559e-04
9.722500e+02	2.181362e-04
9.725000e+02	2.184168e-04
9.727500e+02	2.186976e-04
9.730000e+02	2.189788e-04
9.732500e+02	2.192603e-04
9.735000e+02	2.195420e-04
9.737500e+02	2.198241e-04
9.740000e+02	2.201064e-04
9.742500e+02	2.203890e-04
9.745000e+02	2.206719e-04
9.747500e+02	2.209551e-04
9.750000e+02	2.212386e-04
9.752500e+02	2.215224e-04
9.755000e+02	2.218065e-04
9.757500e+02	2.220909e-04
9.760000e+02	2.223755e-04
9.762500e+02	2.226605e-04
9.765000e+02	2.229457e-04
9.767500e+02	2.232313e-04
9.770000e+02	2.235171e-04
9.772500e+02	2.238032e-04
9.775000e+02	2.240896e-04
9.777500e+02	2.243763e-04
9.780000e+02	2.246633e-04
9.782500e+02	2.249506e-04
9.785000e+02	2.252382e-04
9.787500e+02	2.255261e-04
9.790000e+02	2.258143e-04
9.792500e+02	2.261027e-04
9.795000e+02	2.263915e-04
9.797500e+02	2.266806e-04
9.800000e+02	2.269699e-04
9.802500e+02	2.272596e-04
9.805000e+02	2.275495e-04
9.807500e+02	2.278397e-04
9.810000e+02	2.281303e-04
9.812500e+02	2.284211e-04
9.815000e+02	2.287123e-04
9.817500e+02	2.290037e-04
9.820000e+02	2.292954e-04
9.822500e+02	2.295874e-04
9.825000e+02	2.298797e-04
9.827500e+02	2.301724e-04
9.830000e+02	2.304653e-04
9.832500e+02	2.307585e-04
9.835000e+02	2.310520e-04
9.837500e+02	2.313458e-04
9.840000e+02	2.316399e-04
9.842500e+02	2.319343e-04
9.845000e+02	2.322290e-04
9.847500e+02	2.325240e-04
9.850000e+02	2.328193e-04
9.852500e+02	2.331149e-04
9.855000e+02	2.334109e-04
9.857500e+02	2.337071e-04
9.860000e+02	2.340036e-04
9.862500e+02	2.343004e-04
9.865000e+02	2.345975e-04
9.867500e+02	2.348949e-04
9.870000e+02	2.351926e-04
9.872500e+02	2.354906e-04
9.875000e+02	2.357889e-04
9.877500e+02	2.360876e-04
9.880000e+02	2.363865e-04
9.882500e+02	2.366857e-04
9.885000e+02	2.369852e-04
9.887500e+02	2.372851e-04
9.890000e+02	2.375852e-04
9.892500e+02	2.378856e-04
9.895000e+02	2.381864e-04
9.897500e+02	2.384874e-04
9.900000e+02	2.387888e-04
9.902500e+02	2.390904e-04
9.905000e+02	2.393924e-04
9.907500e+02	2.396946e-04
9.910000e+02	2.399972e-04
9.912500e+02	2.403001e-04
9.915000e+02	2.406033e-04
9.917500e+02	2.409067e-04
9.920000e+02	2.412105e-04
9.922500e+02	2.415146e-04
9.925000e+02	2.418190e-04
9.927500e+02	2.421237e-04
9.930000e+02	2.424288e-04
9.932500e+02	2.427341e-04
9.935000e+02	2.430397e-04
9.937500e+02	2.433457e-04
9.940000e+02	2.436519e-04
9.942500e+02	2.439585e-04
9.945000e+02	2.442653e-04
9.947500e+02	2.445725e-04
9.950000e+02	2.448800e-04
9.952500e+02	2.451878e-04
9.955000e+02	2.454959e-04
9.957500e+02	2.458043e-04
9.960000e+02	2.461130e-04
9.962500e+02	2.464221e-04
9.965000e+02	2.467314e-04
9.967500e+02	2.470411e-04
9.970000e+02	2.473510e-04
9.972500e+02	2.476613e-04
9.975000e+02	2.479719e-04
9.977500e+02	2.482828e-04
9.980000e+02	2.485940e-04
9.982500e+02	2.489055e-04
9.985000e+02	2.492173e-04
9.987500e+02	2.495295e-04
9.990000e+02	2.498419e-04
9.992500e+02	2.501547e-04
9.995000e+02	2.504678e-04
9.997500e+02	2.507812e-04
1.000000e+03	2.510949e-04
1.000250e+03	2.514089e-04
1.000500e+03	2.517233e-04
1.000750e+03	2.520379e-04
1.001000e+03	2.523529e-04
1.001250e+03	2.526682e-04
1.001500e+03	2.529838e-04
1.001750e+03	2.532997e-04
1.002000e+03	2.536159e-04
1.002250e+03	2.539325e-04
1.002500e+03	2.542493e-04
1.002750e+03	2.545665e-04
1.003000e+03	2.548840e-04
1.003250e+03	2.552018e-04
1.003500e+03	2.555199e-04
1.003750e+03	2.558384e-04
1.004000e+03	2.561571e-04
1.004250e+03	2.564762e-04
1.004500e+03	2.567956e-04
1.004750e+03	2.571153e-04
1.005000e+03	2.574354e-04
1.005250e+03	2.577557e-04
1.005500e+03	2.580764e-04
1.005750e+03	2.583974e-04
1.006000e+03	2.587187e-04
1.006250e+03	2.590403e-04
1.006500e+03	2.593623e-04
1.006750e+03	2.596845e-04
1.007000e+03	2.600071e-04
1.007250e+03	2.603300e-04
1.007500e+03	2.606533e-04
1.007750e+03	2.609768e-04
1.008000e+03	2.613007e-04
1.008250e+03	2.616249e-04
1.008500e+03	2.619494e-04
1.008750e+03	2.622742e-04
1.009000e+03	2.625994e-04
1.009250e+03	2.629249e-04
1.009500e+03	2.632507e-04
1.009750e+03	2.635768e-04
1.010000e+03	2.639033e-04
1.010250e+03	2.642300e-04
1.010500e+03	2.645571e-04
1.010750e+03	2.648846e-04
1.011000e+03	2.652123e-04
1.011250e+03	2.655404e-04
1.011500e+03	2.658688e-04
1.011750e+03	2.661975e-04
1.012000e+03	2.665265e-04
1.012250e+03	2.668559e-04
1.012500e+03	2.671856e-04
1.012750e+03	2.675156e-04
1.013000e+03	2.678460e-04
1.013250e+03	2.681767e-04
1.013500e+03	2.685077e-04
1.013750e+03	2.688390e-04
1.014000e+03	2.691706e-04
1.014250e+03	2.695026e-04
1.014500e+03	2.698349e-04
1.014750e+03	2.701676e-04
1.015000e+03	2.705005e-04
1.015250e+03	2.708338e-04
1.015500e+03	2.711674e-04
1.015750e+03	2.715014e-04
1.016000e+03	2.718357e-04
1.016250e+03	2.721703e-04
1.016500e+03	2.725052e-04
1.016750e+03	2.728405e-04
1.017000e+03	2.731761e-04
1.017250e+03	2.735120e-04
1.017500e+03	2.738483e-04
1.017750e+03	2.741849e-04
1.018000e+03	2.745218e-04
1.018250e+03	2.748590e-04
1.018500e+03	2.751966e-04
1.018750e+03	2.755345e-04
1.019000e+03	2.758728e-04
1.019250e+03	2.762113e-04
1.019500e+03	2.765503e-04
1.019750e+03	2.768895e-04
1.020000e+03	2.772291e-04
1.020250e+03	2.775690e-04
1.020500e+03	2.779092e-04
1.020750e+03	2.782498e-04
1.021000e+03	2.785907e-04
1.021250e+03	2.789319e-04
1.021500e+03	2.792735e-04
1.021750e+03	2.796154e-04
1.022000e+03	2.799577e-04
1.022250e+03	2.803003e-04
1.022500e+03	2.806432e-04
1.022750e+03	2.809864e-04
1.023000e+03	2.813300e-04
1.023250e+03	2.816739e-04
1.023500e+03	2.820182e-04
1.023750e+03	2.823628e-04
1.024000e+03	2.827077e-04
1.024250e+03	2.830530e-04
1.024500e+03	2.833986e-04
1.024750e+03	2.837446e-04
1.025000e+03	2.840908e-04
1.025250e+03	2.844375e-04
1.025500e+03	2.847844e-04
1.025750e+03	2.851317e-04
1.026000e+03	2.854794e-04
1.026250e+03	2.858273e-04
1.026500e+03	2.861756e-04
1.026750e+03	2.865243e-04
1.027000e+03	2.868733e-04
1.027250e+03	2.872226e-04
1.027500e+03	2.875723e-04
1.027750e+03	2.879223e-04
1.028000e+03	2.882727e-04
1.028250e+03	2.886234e-04
1.028500e+03	2.889744e-04
1.028750e+03	2.893258e-04
1.029000e+03	2.896775e-04
1.029250e+03	2.900296e-04
1.029500e+03	2.903820e-04
1.029750e+03	2.907347e-04
1.030000e+03	2.910878e-04
1.030250e+03	2.914413e-04
1.030500e+03	2.917950e-04
1.030750e+03	2.921491e-04
1.031000e+03	2.925036e-04
1.031250e+03	2.928584e-04
1.031500e+03	2.932136e-04
1.031750e+03	2.935691e-04
1.032000e+03	2.939249e-04
1.032250e+03	2.942811e-04
1.032500e+03	2.946376e-04
1.032750e+03	2.949945e-04
1.033000e+03	2.953517e-04
1.033250e+03	2.957093e-04
1.033500e+03	2.960672e-04
1.033750e+03	2.964255e-04
1.034000e+03	2.967841e-04
1.034250e+03	2.971430e-04
1.034500e+03	2.975023e-04
1.034750e+03	2.978620e-04
1.035000e+03	2.982220e-04
1.035250e+03	2.985823e-04
1.035500e+03	2.989430e-04
1.035750e+03	2.993041e-04
1.036000e+03	2.996655e-04
1.036250e+03	3.000272e-04
1.036500e+03	3.003893e-04
1.036750e+03	3.007517e-04
1.037000e+03	3.011145e-04
1.037250e+03	3.014777e-04
1.037500e+03	3.018411e-04
1.037750e+03	3.022050e-04
1.038000e+03	3.025692e-04
1.038250e+03	3.029337e-04
1.038500e+03	3.032986e-04
1.038750e+03	3.036638e-04
1.039000e+03	3.040294e-04
1.039250e+03	3.043954e-04
1.039500e+03	3.047617e-04
1.039750e+03	3.051283e-04
1.040000e+03	3.054953e-04
1.040250e+03	3.058627e-04
1.040500e+03	3.062304e-04
1.040750e+03	3.065985e-04
1.041000e+03	3.069669e-04
1.041250e+03	3.073357e-04
1.041500e+03	3.077048e-04
1.041750e+03	3.080743e-04
1.042000e+03	3.084441e-04
1.042250e+03	3.088143e-04
1.042500e+03	3.091849e-04
1.042750e+03	3.095558e-04
1.043000e+03	3.099270e-04
1.043250e+03	3.102986e-04
1.043500e+03	3.106706e-04
1.043750e+03	3.110429e-04
1.044000e+03	3.114156e-04
1.044250e+03	3.117887e-04
1.044500e+03	3.121621e-04
1.044750e+03	3.125358e-04
1.045000e+03	3.129099e-04
1.045250e+03	3.132844e-04
1.045500e+03	3.136592e-04
1.045750e+03	3.140344e-04
1.046000e+03	3.144100e-04
1.046250e+03	3.147859e-04
1.046500e+03	3.151622e-04
1.046750e+03	3.155388e-04
1.047000e+03	3.159158e-04
1.047250e+03	3.162931e-04
1.047500e+03	3.166708e-04
1.047750e+03	3.170489e-04
1.048000e+03	3.174273e-04
1.048250e+03	3.178061e-04
1.048500e+03	3.181853e-04
1.048750e+03	3.185648e-04
1.049000e+03	3.189447e-04
1.049250e+03	3.193249e-04
1.049500e+03	3.197055e-04
1.049750e+03	3.200865e-04
1.050000e+03	3.204678e-04
1.050250e+03	3.208495e-04
1.050500e+03	3.212315e-04
1.050750e+03	3.216140e-04
1.051000e+03	3.219967e-04
1.051250e+03	3.223799e-04
1.051500e+03	3.227634e-04
1.051750e+03	3.231473e-04
1.052000e+03	3.235315e-04
1.052250e+03	3.239161e-04
1.052500e+03	3.243011e-04
1.052750e+03	3.246864e-04
1.053000e+03	3.250721e-04
1.053250e+03	3.254582e-04
1.053500e+03	3.258447e-04
1.053750e+03	3.262315e-04
1.054000e+03	3.266186e-04
1.054250e+03	3.270062e-04
1.054500e+03	3.273941e-04
1.054750e+03	3.277824e-04
1.055000e+03	3.281710e-04
1.055250e+03	3.285600e-04
1.055500e+03	3.289494e-04
1.055750e+03	3.293391e-04
1.056000e+03	3.297293e-04
1.056250e+03	3.301198e-04
1.056500e+03	3.305106e-04
1.056750e+03	3.309018e-04
1.057000e+03	3.312934e-04
1.057250e+03	3.316854e-04
1.057500e+03	3.320778e-04
1.057750e+03	3.324705e-04
1.058000e+03	3.328636e-04
1.058250e+03	3.332570e-04
1.058500e+03	3.336508e-04
1.058750e+03	3.340631e-04
1.059000e+03	3.344775e-04
1.059250e+03	3.348922e-04
1.059500e+03	3.353074e-04
1.059750e+03	3.357230e-04
1.060000e+03	3.361390e-04
1.060250e+03	3.365554e-04
1.060500e+03	3.369722e-04
1.060750e+03	3.373895e-04
1.061000e+03	3.378071e-04
1.061250e+03	3.382252e-04
1.061500e+03	3.386437e-04
1.061750e+03	3.390627e-04
1.062000e+03	3.394820e-04
1.062250e+03	3.399018e-04
1.062500e+03	3.403220e-04
1.062750e+03	3.407426e-04
1.063000e+03	3.411636e-04
1.063250e+03	3.415851e-04
1.063500e+03	3.420069e-04
1.063750e+03	3.424292e-04
1.064000e+03	3.428519e-04
1.064250e+03	3.432751e-04
1.064500e+03	3.436986e-04
1.064750e+03	3.441226e-04
1.065000e+03	3.445470e-04
1.065250e+03	3.449718e-04
1.065500e+03	3.453971e-04
1.065750e+03	3.458228e-04
1.066000e+03	3.462489e-04
1.066250e+03	3.466754e-04
1.066500e+03	3.471024e-04
1.066750e+03	3.475297e-04
1.067000e+03	3.479575e-04
1.067250e+03	3.483858e-04
1.067500e+03	3.488144e-04
1.067750e+03	3.492435e-04
1.068000e+03	3.496730e-04
1.068250e+03	3.501030e-04
1.068500e+03	3.505333e-04
1.068750e+03	3.509641e-04
1.069000e+03	3.513953e-04
1.069250e+03	3.518270e-04
1.069500e+03	3.522591e-04
1.069750e+03	3.526916e-04
1.070000e+03	3.531245e-04
1.070250e+03	3.535579e-04
1.070500e+03	3.539917e-04
1.070750e+03	3.544259e-04
1.071000e+03	3.548606e-04
1.071250e+03	3.552957e-04
1.071500e+03	3.557312e-04
1.071750e+03	3.561672e-04
1.072000e+03	3.566036e-04
1.072250e+03	3.570404e-04
1.072500e+03	3.574776e-04
1.072750e+03	3.579153e-04
1.073000e+03	3.583535e-04
1.073250e+03	3.587920e-04
1.073500e+03	3.592310e-04
1.073750e+03	3.596704e-04
1.074000e+03	3.601103e-04
1.074250e+03	3.605506e-04
1.074500e+03	3.609913e-04
1.074750e+03	3.614325e-04
1.075000e+03	3.618741e-04
1.075250e+03	3.623161e-04
1.075500e+03	3.627586e-04
1.075750e+03	3.632015e-04
1.076000e+03	3.636449e-04
1.076250e+03	3.640887e-04
1.076500e+03	3.645329e-04
1.076750e+03	3.649776e-04
1.077000e+03	3.654227e-04
1.077250e+03	3.658682e-04
1.077500e+03	3.663142e-04
1.077750e+03	3.667606e-04
1.078000e+03	3.672075e-04
1.078250e+03	3.676548e-04
1.078500e+03	3.681026e-04
1.078750e+03	3.685508e-04
1.079000e+03	3.689994e-04
1.079250e+03	3.694485e-04
1.079500e+03	3.698980e-04
1.079750e+03	3.703479e-04
1.080000e+03	3.707983e-04
1.080250e+03	3.712492e-04
1.080500e+03	3.717005e-04
1.080750e+03	3.721522e-04
1.081000e+03	3.726044e-04
1.081250e+03	3.730570e-04
1.081500e+03	3.735101e-04
1.081750e+03	3.739636e-04
1.082000e+03	3.744175e-04
1.082250e+03	3.748719e-04
1.082500e+03	3.753268e-04
1.082750e+03	3.757821e-04
1.083000e+03	3.762378e-04
1.083250e+03	3.766940e-04
1.083500e+03	3.771507e-04
1.083750e+03	3.776077e-04
1.084000e+03	3.780653e-04
1.084250e+03	3.785233e-04
1.084500e+03	3.789817e-04
1.084750e+03	3.794406e-04
1.085000e+03	3.798999e-04
1.085250e+03	3.803597e-04
1.085500e+03	3.808199e-04
1.085750e+03	3.812806e-04
1.086000e+03	3.817417e-04
1.086250e+03	3.822033e-04
1.086500e+03	3.826654e-04
1.086750e+03	3.831278e-04
1.087000e+03	3.835908e-04
1.087250e+03	3.840542e-04
1.087500e+03	3.845180e-04
1.087750e+03	3.849823e-04
1.088000e+03	3.854471e-04
1.088250e+03	3.859123e-04
1.088500e+03	3.863779e-04
1.088750e+03	3.868441e-04
1.089000e+03	3.873106e-04
1.089250e+03	3.877777e-04
1.089500e+03	3.882451e-04
1.089750e+03	3.887131e-04
1.090000e+03	3.891815e-04
1.090250e+03	3.896503e-04
1.090500e+03	3.901196e-04
1.090750e+03	3.905894e-04
1.091000e+03	3.910596e-04
1.091250e+03	3.915303e-04
1.091500e+03	3.920015e-04
1.091750e+03	3.924731e-04
1.092000e+03	3.929451e-04
1.092250e+03	3.934176e-04
1.092500e+03	3.938906e-04
1.092750e+03	3.943641e-04
1.093000e+03	3.948380e-04
1.093250e+03	3.953123e-04
1.093500e+03	3.957871e-04
1.093750e+03	3.962624e-04
1.094000e+03	3.967382e-04
1.094250e+03	3.972144e-04
1.094500e+03	3.976911e-04
1.094750e+03	3.981682e-04
1.095000e+03	3.986458e-04
1.095250e+03	3.991238e-04
1.095500e+03	3.996024e-04
1.095750e+03	4.000814e-04
1.096000e+03	4.005608e-04
1.096250e+03	4.010407e-04
1.096500e+03	4.015211e-04
1.096750e+03	4.020020e-04
1.097000e+03	4.024833e-04
1.097250e+03	4.029651e-04
1.097500e+03	4.034473e-04
1.097750e+03	4.039300e-04
1.098000e+03	4.044132e-04
1.098250e+03	4.048969e-04
1.098500e+03	4.053810e-04
1.098750e+03	4.058656e-04
1.099000e+03	4.063506e-04
1.099250e+03	4.068362e-04
1.099500e+03	4.073222e-04
1.099750e+03	4.078086e-04
1.100000e+03	4.082956e-04
1.100250e+03	4.087830e-04
1.100500e+03	4.092708e-04
1.100750e+03	4.097592e-04
1.101000e+03	4.102480e-04
1.101250e+03	4.107373e-04
1.101500e+03	4.112271e-04
1.101750e+03	4.117173e-04
1.102000e+03	4.122080e-04
1.102250e+03	4.126992e-04
1.102500e+03	4.131908e-04
1.102750e+03	4.136830e-04
1.103000e+03	4.141756e-04
1.103250e+03	4.146687e-04
1.103500e+03	4.151622e-04
1.103750e+03	4.156563e-04
1.104000e+03	4.161508e-04
1.104250e+03	4.166457e-04
1.104500e+03	4.171412e-04
1.104750e+03	4.176371e-04
1.105000e+03	4.181335e-04
1.105250e+03	4.186304e-04
1.105500e+03	4.191278e-04
1.105750e+03	4.196257e-04
1.106000e+03	4.201240e-04
1.106250e+03	4.206228e-04
1.106500e+03	4.211221e-04
1.106750e+03	4.216218e-04
1.107000e+03	4.221221e-04
1.107250e+03	4.226228e-04
1.107500e+03	4.231240e-04
1.107750e+03	4.236257e-04
1.108000e+03	4.241279e-04
1.108250e+03	4.246305e-04
1.108500e+03	4.251336e-04
1.108750e+03	4.256372e-04
1.109000e+03	4.261413e-04
1.109250e+03	4.266459e-04
1.109500e+03	4.271510e-04
1.109750e+03	4.276565e-04
1.110000e+03	4.281626e-04
1.110250e+03	4.286691e-04
1.110500e+03	4.291761e-04
1.110750e+03	4.296836e-04
1.111000e+03	4.301915e-04
1.111250e+03	4.307000e-04
1.111500e+03	4.312089e-04
1.111750e+03	4.317184e-04
1.112000e+03	4.322283e-04
1.112250e+03	4.327387e-04
1.112500e+03	4.332496e-04
1.112750e+03	4.337610e-04
1.113000e+03	4.342728e-04
1.113250e+03	4.347852e-04
1.113500e+03	4.352980e-04
1.113750e+03	4.358114e-04
1.114000e+03	4.363252e-04
1.114250e+03	4.368395e-04
1.114500e+03	4.373543e-04
1.114750e+03	4.378696e-04
1.115000e+03	4.383854e-04
1.115250e+03	4.389017e-04
1.115500e+03	4.394185e-04
1.115750e+03	4.399358e-04
1.116000e+03	4.404535e-04
1.116250e+03	4.409718e-04
1.116500e+03	4.414905e-04
1.116750e+03	4.420098e-04
1.117000e+03	4.425295e-04
1.117250e+03	4.430497e-04
1.117500e+03	4.435704e-04
1.117750e+03	4.440917e-04
1.118000e+03	4.446134e-04
1.118250e+03	4.451356e-04
1.118500e+03	4.456583e-04
1.118750e+03	4.461815e-04
1.119000e+03	4.467052e-04
1.119250e+03	4.472294e-04
1.119500e+03	4.477541e-04
1.119750e+03	4.482793e-04
1.120000e+03	4.488050e-04
1.120250e+03	4.493312e-04
1.120500e+03	4.498579e-04
1.120750e+03	4.503851e-04
1.121000e+03	4.509128e-04
1.121250e+03	4.514409e-04
1.121500e+03	4.519696e-04
1.121750e+03	4.524988e-04
1.122000e+03	4.530285e-04
1.122250e+03	4.535587e-04
1.122500e+03	4.540894e-04
1.122750e+03	4.546206e-04
1.123000e+03	4.551523e-04
1.123250e+03	4.556845e-04
1.123500e+03	4.562173e-04
1.123750e+03	4.567505e-04
1.124000e+03	4.572842e-04
1.124250e+03	4.578184e-04
1.124500e+03	4.583531e-04
1.124750e+03	4.588884e-04
1.125000e+03	4.594241e-04
1.125250e+03	4.599604e-04
1.125500e+03	4.604971e-04
1.125750e+03	4.610344e-04
1.126000e+03	4.615722e-04
1.126250e+03	4.621104e-04
1.126500e+03	4.626492e-04
1.126750e+03	4.631885e-04
1.127000e+03	4.637283e-04
1.127250e+03	4.642686e-04
1.127500e+03	4.648094e-04
1.127750e+03	4.653508e-04
1.128000e+03	4.658926e-04
1.128250e+03	4.664350e-04
1.128500e+03	4.669778e-04
1.128750e+03	4.675212e-04
1.129000e+03	4.680651e-04
1.129250e+03	4.686095e-04
1.129500e+03	4.691544e-04
1.129750e+03	4.696998e-04
1.130000e+03	4.702458e-04
1.130250e+03	4.707922e-04
1.130500e+03	4.713392e-04
1.130750e+03	4.718866e-04
1.131000e+03	4.724346e-04
1.131250e+03	4.729831e-04
1.131500e+03	4.735322e-04
1.131750e+03	4.740817e-04
1.132000e+03	4.746318e-04
1.132250e+03	4.751823e-04
1.132500e+03	4.757334e-04
1.132750e+03	4.762850e-04
1.133000e+03	4.768371e-04
1.133250e+03	4.773898e-04
1.133500e+03	4.779429e-04
1.133750e+03	4.784966e-04
1.134000e+03	4.790508e-04
1.134250e+03	4.796055e-04
1.134500e+03	4.801608e-04
1.134750e+03	4.807165e-04
1.135000e+03	4.812728e-04
1.135250e+03	4.818296e-04
1.135500e+03	4.823869e-04
1.135750e+03	4.829448e-04
1.136000e+03	4.835031e-04
1.136250e+03	4.840620e-04
1.136500e+03	4.846214e-04
1.136750e+03	4.851814e-04
1.137000e+03	4.857418e-04
1.137250e+03	4.863028e-04
1.137500e+03	4.868643e-04
1.137750e+03	4.874263e-04
1.138000e+03	4.879889e-04
1.138250e+03	4.885520e-04
1.138500e+03	4.891156e-04
1.138750e+03	4.896797e-04
1.139000e+03	4.902444e-04
1.139250e+03	4.908095e-04
1.139500e+03	4.913753e-04
1.139750e+03	4.919415e-04
1.140000e+03	4.925083e-04
1.140250e+03	4.930756e-04
1.140500e+03	4.936434e-04
1.140750e+03	4.942117e-04
1.141000e+03	4.947806e-04
1.141250e+03	4.953500e-04
1.141500e+03	4.959200e-04
1.141750e+03	4.964905e-04
1.142000e+03	4.970615e-04
1.142250e+03	4.976330e-04
1.142500e+03	4.982051e-04
1.142750e+03	4.987777e-04
1.143000e+03	4.993508e-04
1.143250e+03	4.999245e-04
1.143500e+03	5.004987e-04
1.143750e+03	5.010734e-04
1.144000e+03	5.016487e-04
1.144250e+03	5.022245e-04
1.144500e+03	5.028008e-04
1.144750e+03	5.033777e-04
1.145000e+03	5.039551e-04
1.145250e+03	5.045331e-04
1.145500e+03	5.051115e-04
1.145750e+03	5.056906e-04
1.146000e+03	5.062701e-04
1.146250e+03	5.068502e-04
1.146500e+03	5.074308e-04
1.146750e+03	5.080120e-04
1.147000e+03	5.085937e-04
1.147250e+03	5.091760e-04
1.147500e+03	5.097588e-04
1.147750e+03	5.103421e-04
1.148000e+03	5.109260e-04
1.148250e+03	5.115104e-04
1.148500e+03	5.120953e-04
1.148750e+03	5.126808e-04
1.149000e+03	5.132668e-04
1.149250e+03	5.138534e-04
1.149500e+03	5.144405e-04
1.149750e+03	5.150282e-04
1.150000e+03	5.156164e-04
1.150250e+03	5.162051e-04
1.150500e+03	5.167944e-04
1.150750e+03	5.173843e-04
1.151000e+03	5.179746e-04
1.151250e+03	5.185656e-04
1.151500e+03	5.191570e-04
1.151750e+03	5.197491e-04
1.152000e+03	5.203416e-04
1.152250e+03	5.209347e-04
1.152500e+03	5.215284e-04
1.152750e+03	5.221226e-04
1.153000e+03	5.227174e-04
1.153250e+03	5.233127e-04
1.153500e+03	5.239085e-04
1.153750e+03	5.245049e-04
1.154000e+03	5.251019e-04
1.154250e+03	5.256994e-04
1.154500e+03	5.262974e-04
1.154750e+03	5.268960e-04
1.155000e+03	5.274951e-04
1.155250e+03	5.280949e-04
1.155500e+03	5.286951e-04
1.155750e+03	5.292959e-04
1.156000e+03	5.298973e-04
1.156250e+03	5.304992e-04
1.156500e+03	5.311016e-04
1.156750e+03	5.317047e-04
1.157000e+03	5.323082e-04
1.157250e+03	5.329124e-04
1.157500e+03	5.335170e-04
1.157750e+03	5.341223e-04
1.158000e+03	5.347281e-04
1.158250e+03	5.353344e-04
1.158500e+03	5.359413e-04
1.158750e+03	5.365488e-04
1.159000e+03	5.371568e-04
1.159250e+03	5.377654e-04
1.159500e+03	5.383745e-04
1.159750e+03	5.389842e-04
1.160000e+03	5.395945e-04
1.160250e+03	5.402053e-04
1.160500e+03	5.408167e-04
1.160750e+03	5.414286e-04
1.161000e+03	5.420411e-04
1.161250e+03	5.426541e-04
1.161500e+03	5.432678e-04
1.161750e+03	5.438819e-04
1.162000e+03	5.444967e-04
1.162250e+03	5.451120e-04
1.162500e+03	5.457278e-04
1.162750e+03	5.463443e-04
1.163000e+03	5.469612e-04
1.163250e+03	5.475788e-04
1.163500e+03	5.481969e-04
1.163750e+03	5.488156e-04
1.164000e+03	5.494348e-04
1.164250e+03	5.500547e-04
1.164500e+03	5.506750e-04
1.164750e+03	5.512960e-04
1.165000e+03	5.519175e-04
1.165250e+03	5.525396e-04
1.165500e+03	5.531622e-04
1.165750e+03	5.537854e-04
1.166000e+03	5.544092e-04
1.166250e+03	5.550336e-04
1.166500e+03	5.556585e-04
1.166750e+03	5.562840e-04
1.167000e+03	5.569100e-04
1.167250e+03	5.575367e-04
1.167500e+03	5.581639e-04
1.167750e+03	5.587916e-04
1.168000e+03	5.594200e-04
1.168250e+03	5.600489e-04
1.168500e+03	5.606784e-04
1.168750e+03	5.613084e-04
1.169000e+03	5.619391e-04
1.169250e+03	5.625703e-04
1.169500e+03	5.632021e-04
1.169750e+03	5.638344e-04
1.170000e+03	5.644674e-04
1.170250e+03	5.651009e-04
1.170500e+03	5.657349e-04
1.170750e+03	5.663696e-04
1.171000e+03	5.670048e-04
1.171250e+03	5.676495e-04
1.171500e+03	5.683163e-04
1.171750e+03	5.689836e-04
1.172000e+03	5.696516e-04
1.172250e+03	5.703203e-04
1.172500e+03	5.709895e-04
1.172750e+03	5.716595e-04
1.173000e+03	5.723300e-04
1.173250e+03	5.730012e-04
1.173500e+03	5.736731e-04
1.173750e+03	5.743456e-04
1.174000e+03	5.750187e-04
1.174250e+03	5.756925e-04
1.174500e+03	5.763670e-04
1.174750e+03	5.770420e-04
1.175000e+03	5.777178e-04
1.175250e+03	5.783942e-04
1.175500e+03	5.790712e-04
1.175750e+03	5.797489e-04
1.176000e+03	5.804272e-04
1.176250e+03	5.811061e-04
1.176500e+03	5.817858e-04
1.176750e+03	5.824660e-04
1.177000e+03	5.831470e-04
1.177250e+03	5.838285e-04
1.177500e+03	5.845107e-04
1.177750e+03	5.851936e-04
1.178000e+03	5.858772e-04
1.178250e+03	5.865613e-04
1.178500e+03	5.872462e-04
1.178750e+03	5.879317e-04
1.179000e+03	5.886178e-04
1.179250e+03	5.893046e-04
1.179500e+03	5.899921e-04
1.179750e+03	5.906802e-04
1.180000e+03	5.913689e-04
1.180250e+03	5.920584e-04
1.180500e+03	5.927484e-04
1.180750e+03	5.934392e-04
1.181000e+03	5.941306e-04
1.181250e+03	5.948226e-04
1.181500e+03	5.955153e-04
1.181750e+03	5.962087e-04
1.182000e+03	5.969028e-04
